Date,Open,High,Low,Close,Adj Close,Volume
2012-04-12,5.190000,5.270000,5.190000,5.270000,4.473563,47200
2012-04-13,5.350000,5.350000,5.230000,5.260000,4.465074,31800
2012-04-16,5.190000,5.260000,5.190000,5.240000,4.448095,30300
2012-04-17,5.380000,5.390000,5.350000,5.380000,4.566939,39100
2012-04-18,5.230000,5.290000,5.230000,5.260000,4.465074,51300
2012-04-19,5.180000,5.220000,5.140000,5.170000,4.388676,17300
2012-04-20,5.180000,5.270000,5.180000,5.240000,4.448095,36600
2012-04-23,5.120000,5.190000,5.110000,5.110000,4.337742,14800
2012-04-24,5.060000,5.150000,5.060000,5.150000,4.371697,84100
2012-04-25,5.160000,5.210000,5.160000,5.200000,4.414141,12400
2012-04-26,5.220000,5.240000,5.190000,5.220000,4.431118,41500
2012-04-27,5.160000,5.220000,5.160000,5.220000,4.431118,21000
2012-04-30,5.170000,5.210000,5.160000,5.170000,4.388676,18100
2012-05-01,5.200000,5.260000,5.200000,5.260000,4.465074,27900
2012-05-02,5.170000,5.220000,5.170000,5.190000,4.405653,18500
2012-05-03,5.160000,5.200000,5.140000,5.190000,4.405653,24600
2012-05-04,5.160000,5.170000,5.120000,5.150000,4.371697,34300
2012-05-07,5.060000,5.150000,5.060000,5.120000,4.346231,23100
2012-05-08,5.140000,5.140000,5.020000,5.080000,4.312276,35300
2012-05-09,5.010000,5.050000,5.010000,5.010000,4.252855,21300
2012-05-10,5.020000,5.090000,5.020000,5.070000,4.303788,38000
2012-05-11,4.930000,5.110000,4.930000,5.070000,4.303788,27200
2012-05-14,4.930000,4.930000,4.820000,4.890000,4.150990,56700
2012-05-15,4.520000,4.640000,4.520000,4.600000,3.904817,47600
2012-05-16,4.510000,4.560000,4.510000,4.560000,3.870862,26500
2012-05-17,4.550000,4.580000,4.550000,4.560000,3.870862,44300
2012-05-18,4.450000,4.520000,4.450000,4.490000,3.811441,45000
2012-05-21,4.400000,4.510000,4.400000,4.460000,3.785975,8900
2012-05-22,4.450000,4.450000,4.380000,4.380000,3.718066,32000
2012-05-23,4.270000,4.350000,4.270000,4.350000,3.692599,37000
2012-05-24,4.330000,4.370000,4.310000,4.350000,3.692599,36100
2012-05-25,4.200000,4.280000,4.200000,4.280000,3.633178,24400
2012-05-29,4.440000,4.440000,4.380000,4.390000,3.726554,25100
2012-05-30,4.350000,4.370000,4.320000,4.360000,3.701088,37300
2012-05-31,4.390000,4.800000,4.390000,4.760000,4.040637,56300
2012-06-01,4.630000,4.690000,4.610000,4.640000,3.938772,35100
2012-06-04,4.650000,4.710000,4.650000,4.680000,3.972727,46600
2012-06-05,4.760000,4.770000,4.640000,4.770000,4.049127,24500
2012-06-06,4.600000,4.730000,4.600000,4.730000,4.015172,20000
2012-06-07,4.600000,4.650000,4.600000,4.600000,3.904817,18500
2012-06-08,4.630000,4.660000,4.620000,4.660000,4.012093,24600
2012-06-11,4.610000,4.660000,4.610000,4.610000,3.969045,35100
2012-06-12,4.690000,4.750000,4.690000,4.710000,4.055141,16700
2012-06-13,4.730000,4.810000,4.730000,4.760000,4.098190,24400
2012-06-14,4.850000,4.900000,4.830000,4.890000,4.210115,40000
2012-06-15,4.970000,4.980000,4.870000,4.950000,4.261773,34300
2012-06-18,4.970000,5.080000,4.970000,5.030000,4.330650,10900
2012-06-19,5.000000,5.110000,5.000000,5.070000,4.365089,11600
2012-06-20,5.080000,5.130000,5.070000,5.100000,4.390917,29500
2012-06-21,5.000000,5.050000,4.950000,4.950000,4.261773,51100
2012-06-22,5.000000,5.050000,5.000000,5.040000,4.339260,62300
2012-06-25,5.050000,5.060000,5.000000,5.000000,4.304821,34400
2012-06-26,5.000000,5.050000,5.000000,5.020000,4.322040,11400
2012-06-27,4.970000,5.060000,4.970000,5.040000,4.339260,27200
2012-06-28,5.060000,5.110000,5.060000,5.100000,4.390917,17000
2012-06-29,5.060000,5.110000,5.060000,5.110000,4.399527,9900
2012-07-02,5.170000,5.180000,5.140000,5.150000,4.433966,10600
2012-07-03,5.170000,5.270000,5.170000,5.270000,4.537282,18000
2012-07-05,5.120000,5.180000,5.120000,5.160000,4.442575,23800
2012-07-06,5.220000,5.220000,5.170000,5.190000,4.468406,26000
2012-07-09,5.280000,5.330000,5.280000,5.330000,4.588940,26100
2012-07-10,5.280000,5.280000,5.210000,5.210000,4.485624,19300
2012-07-11,5.240000,5.270000,5.200000,5.200000,4.477014,14200
2012-07-12,5.250000,5.250000,5.130000,5.150000,4.433966,14800
2012-07-13,5.200000,5.330000,5.180000,5.220000,4.494234,33900
2012-07-16,5.180000,5.280000,5.180000,5.280000,4.545891,32700
2012-07-17,5.180000,5.180000,5.140000,5.150000,4.433966,14400
2012-07-18,5.240000,5.290000,5.240000,5.260000,4.528673,19500
2012-07-19,5.320000,5.430000,5.310000,5.400000,4.649207,19200
2012-07-20,5.280000,5.320000,5.270000,5.290000,4.554501,29200
2012-07-23,5.270000,5.270000,5.180000,5.210000,4.485624,31900
2012-07-24,5.220000,5.220000,5.170000,5.190000,4.468406,11000
2012-07-25,5.240000,5.250000,5.190000,5.210000,4.485624,15900
2012-07-26,5.300000,5.410000,5.280000,5.410000,4.657816,23300
2012-07-27,5.290000,5.390000,5.290000,5.390000,4.640597,10300
2012-07-30,5.360000,5.400000,5.360000,5.380000,4.631988,62400
2012-07-31,5.280000,5.390000,5.280000,5.300000,4.563110,9900
2012-08-01,5.110000,5.170000,5.110000,5.140000,4.425356,43500
2012-08-02,5.000000,5.060000,4.970000,5.000000,4.304821,17700
2012-08-03,5.130000,5.160000,5.090000,5.130000,4.416746,23900
2012-08-06,5.180000,5.180000,5.080000,5.180000,4.459795,26600
2012-08-07,4.950000,5.040000,4.940000,5.030000,4.330650,12400
2012-08-08,4.940000,5.000000,4.920000,4.940000,4.253164,12400
2012-08-09,4.900000,5.020000,4.900000,4.930000,4.244554,28600
2012-08-10,4.900000,4.940000,4.890000,4.940000,4.253164,11000
2012-08-13,5.000000,5.080000,5.000000,5.030000,4.330650,33200
2012-08-14,5.050000,5.080000,5.030000,5.030000,4.330650,33100
2012-08-15,5.080000,5.080000,5.040000,5.060000,4.356480,32700
2012-08-16,5.050000,5.110000,5.050000,5.110000,4.399527,28000
2012-08-17,5.200000,5.200000,5.080000,5.080000,4.373699,11600
2012-08-20,5.080000,5.250000,5.070000,5.250000,4.520062,60700
2012-08-21,5.020000,5.140000,5.020000,5.070000,4.365089,11900
2012-08-22,5.070000,5.160000,5.070000,5.100000,4.390917,23600
2012-08-23,5.140000,5.200000,5.040000,5.070000,4.365089,28600
2012-08-24,5.110000,5.230000,5.110000,5.150000,4.433966,16500
2012-08-27,5.090000,5.210000,5.080000,5.080000,4.373699,10400
